Company name,Segment,Type,Website,Growth stage,Employees,Industries,HQ city,HQ address,Tagline,LinkedIn,Profile,Job openings,Accredited sponsor,Hires international students,Job title,Job type,ANZSCO occupation,ANZSCO 2022,ANZSCO 2013,ANZSCO unit group,ANZSCO unit group title,OSCA occupation,OSCA code,Job city,Job country,Date posted,Job URL,Job ID
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,"Engineering Embedded Systems Engineer Brisbane, QLD 3+ years",Backend development,,,,,,,,Brisbane,Australia,2026-07-06,https://nxtgenindustries.com.au/careers/embedded-systems-engineer/index.html,85688227
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,Engineering Embedded Systems Engineer Melbourne (HQ) / Sydney / Remote Australia 3+ years,Backend development,,,,,,,,Melbourne,Australia,2026-08-12,https://nxtgenindustries.com.au/careers/embedded-systems-engineer,87615128
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,"Engineering Senior Robotics Engineer Brisbane, QLD (Hybrid) 5+ years",Other,,,,,,Mechatronics Engineer,243937,Brisbane,Australia,2026-07-06,https://nxtgenindustries.com.au/careers/senior-robotics-engineer/index.html,85688230
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,Engineering Senior Robotics Engineer Melbourne (HQ) / Sydney / Remote Australia 5+ years,Other,,,,,,Mechatronics Engineer,243937,Melbourne,Australia,2026-08-12,https://nxtgenindustries.com.au/careers/senior-robotics-engineer,87615074
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,Software Backend Engineer — Data Pipeline Melbourne (HQ) / Sydney / Remote Australia 3+ years,Backend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Melbourne,Australia,2026-08-12,https://nxtgenindustries.com.au/careers/backend-engineer-data-pipeline,87615081
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,"Software Full-Stack Platform Engineer Brisbane, QLD / Remote 3+ years",Full-stack development,Devops Engineer,261316,,2613,Software and Applications Programmers,DevOps Engineer,273332,Brisbane,Australia,2026-07-06,https://nxtgenindustries.com.au/careers/full-stack-platform-engineer/index.html,85688223
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,Software Full-Stack Platform Engineer Melbourne (HQ) / Sydney / Remote Australia 3+ years,Full-stack development,Devops Engineer,261316,,2613,Software and Applications Programmers,DevOps Engineer,273332,Melbourne,Australia,2026-08-12,https://nxtgenindustries.com.au/careers/full-stack-platform-engineer,87615136
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,Software NEW Senior Full Stack Platform Engineer (Cloud & AI Integration) Melbourne (HQ) / Sydney / Remote Australia View Role,Full-stack development,Devops Engineer,261316,,2613,Software and Applications Programmers,DevOps Engineer,273332,Melbourne,Australia,2026-08-12,https://nxtgenindustries.com.au/careers/senior-full-stack-platform-engineer,87615101
NXTGEN Industries,startup,manufacturing,http://nxtgenindustries.com.au,early stage,2-10,robotics;transportation,Melbourne,"36, Hume Road, Laverton North, Melbourne, City of Wyndham, Victoria, 3026, Australia",Robotics and data intelligence solutions for autonomous fleet management and AI-powered inspections of railway infrastructure and rolling stock,https://www.linkedin.com/company/nxtgenindustries/,https://ecosystem.innovationvictoria.com/companies/nxtgen_industries,14,,,"Software NEW Senior Full Stack Platform Engineer (Cloud & AI Integration) Melbourne, VIC (Hybrid / Remote) View Role",Full-stack development,Devops Engineer,261316,,2613,Software and Applications Programmers,DevOps Engineer,273332,Melbourne,Australia,2026-07-06,https://nxtgenindustries.com.au/careers/senior-full-stack-platform-engineer/index.html,85688234
O3,startup,mobile app;subscription;saas,http://o3space.org,early stage,11-50,media;enterprise software,Melbourne,"Queens Bridge Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",Redefining social networking by blending digital presence with physical coworking cafés,https://www.linkedin.com/company/o3workspace/,https://ecosystem.innovationvictoria.com/companies/o3_2,1,,,Software Engineer,Backend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Melbourne,Australia,2026-06-05,https://o3space.org/career,84234230
Ocean Software,,subscription,http://ocean.software,breakout stage,51-200,health,Melbourne,"3000 Melbourne, Australia","Ocean Software designs, develops, and delivers Enterprise Software solutions for military, government, and corporate customers",https://www.linkedin.com/company/ocean-software/,https://ecosystem.innovationvictoria.com/companies/ocean_software,5,,,Customer Success Program Manager,CSM & Support,,,,,,,,Melbourne,Australia,2026-08-02,https://www.linkedin.com/jobs/view/4444580886/,87166341
Ocean Software,,subscription,http://ocean.software,breakout stage,51-200,health,Melbourne,"3000 Melbourne, Australia","Ocean Software designs, develops, and delivers Enterprise Software solutions for military, government, and corporate customers",https://www.linkedin.com/company/ocean-software/,https://ecosystem.innovationvictoria.com/companies/ocean_software,5,,,Head of Customer Experience,CSM & Support,,,,,,,,Melbourne,Australia,2026-06-11,https://oceansoftware.careers.hibob.com/jobs,84393430
Ocean Software,,subscription,http://ocean.software,breakout stage,51-200,health,Melbourne,"3000 Melbourne, Australia","Ocean Software designs, develops, and delivers Enterprise Software solutions for military, government, and corporate customers",https://www.linkedin.com/company/ocean-software/,https://ecosystem.innovationvictoria.com/companies/ocean_software,5,,,Head of Finance,Finance,,,,,,,,Melbourne,Australia,2026-07-28,https://www.linkedin.com/jobs/view/4442841203/,86850201
Ocean Software,,subscription,http://ocean.software,breakout stage,51-200,health,Melbourne,"3000 Melbourne, Australia","Ocean Software designs, develops, and delivers Enterprise Software solutions for military, government, and corporate customers",https://www.linkedin.com/company/ocean-software/,https://ecosystem.innovationvictoria.com/companies/ocean_software,5,,,Senior Information Technology Systems Engineer,Data Science & Engineering,,,,,,,,Melbourne,Australia,2026-06-11,https://www.linkedin.com/jobs/view/4417911895/,84560631
Ocean Software,,subscription,http://ocean.software,breakout stage,51-200,health,Melbourne,"3000 Melbourne, Australia","Ocean Software designs, develops, and delivers Enterprise Software solutions for military, government, and corporate customers",https://www.linkedin.com/company/ocean-software/,https://ecosystem.innovationvictoria.com/companies/ocean_software,5,,,Software Test Analyst,Business Intelligence,,,,,,,,Melbourne,Australia,2026-06-21,https://www.linkedin.com/jobs/view/4427339350/,85043608
Officeworks,,marketplace & ecommerce,http://officeworks.com.au,early stage,,,Melbourne,"Chadstone, Melbourne, City of Monash, Victoria, 3148, Australia",,https://www.linkedin.com/company/officeworks/,https://ecosystem.innovationvictoria.com/companies/officeworks_1,22,,,Coordinator,Human Resources,,,,,,,,Sydney,Australia,2026-07-30,https://mycareer.officeworks.com.au/job/Sydney-Coordinator-NSW/1365066466,86970997
Officeworks,,marketplace & ecommerce,http://officeworks.com.au,early stage,,,Melbourne,"Chadstone, Melbourne, City of Monash, Victoria, 3148, Australia",,https://www.linkedin.com/company/officeworks/,https://ecosystem.innovationvictoria.com/companies/officeworks_1,22,,,Coordinator,Human Resources,,,,,,,,Melbourne,Australia,2026-06-10,https://mycareer.officeworks.com.au/job/Melbourne-Coordinator-Vict/1362578966,84351390
Officeworks,,marketplace & ecommerce,http://officeworks.com.au,early stage,,,Melbourne,"Chadstone, Melbourne, City of Monash, Victoria, 3148, Australia",,https://www.linkedin.com/company/officeworks/,https://ecosystem.innovationvictoria.com/companies/officeworks_1,22,,,Department Leader - Bundaberg,Human Resources,,,,,,,,Bundaberg,Australia,2026-08-07,https://mycareer.officeworks.com.au/job/Bundaberg-Department-Leader-Bundaberg-QLD/1365502966,87385434
Officeworks,,marketplace & ecommerce,http://officeworks.com.au,early stage,,,Melbourne,"Chadstone, Melbourne, City of Monash, Victoria, 3148, Australia",,https://www.linkedin.com/company/officeworks/,https://ecosystem.innovationvictoria.com/companies/officeworks_1,22,,,IT Strategy and Architecture Manager,Backend development,,,,,,,,Melbourne,Australia,2026-07-16,https://mycareer.officeworks.com.au/job/Chadstone-IT-Strategy-and-Architecture-Manager-VIC/1364236466,86219480
Officeworks,,marketplace & ecommerce,http://officeworks.com.au,early stage,,,Melbourne,"Chadstone, Melbourne, City of Monash, Victoria, 3148, Australia",,https://www.linkedin.com/company/officeworks/,https://ecosystem.innovationvictoria.com/companies/officeworks_1,22,,,Retail Department Leader,Sales,,,,,,,,Melbourne,Australia,2026-07-16,https://mycareer.officeworks.com.au/job/Trinity-Gardens-Retail-Department-Leader-SA/1364416566,86219513
Officeworks,,marketplace & ecommerce,http://officeworks.com.au,early stage,,,Melbourne,"Chadstone, Melbourne, City of Monash, Victoria, 3148, Australia",,https://www.linkedin.com/company/officeworks/,https://ecosystem.innovationvictoria.com/companies/officeworks_1,22,,,Retail Department Leader,Sales,,,,,,,,Bunbury,Australia,2026-07-02,https://mycareer.officeworks.com.au/job/Bunbury-Retail-Department-Leader-WA/1363717966,85461715
Officeworks,,marketplace & ecommerce,http://officeworks.com.au,early stage,,,Melbourne,"Chadstone, Melbourne, City of Monash, Victoria, 3148, Australia",,https://www.linkedin.com/company/officeworks/,https://ecosystem.innovationvictoria.com/companies/officeworks_1,22,,,Retail Department Leader,Sales,,,,,,,,Geelong,Australia,2026-06-30,https://mycareer.officeworks.com.au/job/Geelong-Retail-Department-Leader-VIC/1363552766,85372077
Officeworks,,marketplace & ecommerce,http://officeworks.com.au,early stage,,,Melbourne,"Chadstone, Melbourne, City of Monash, Victoria, 3148, Australia",,https://www.linkedin.com/company/officeworks/,https://ecosystem.innovationvictoria.com/companies/officeworks_1,22,,,Retail Department Leader,Sales,,,,,,,,Melbourne,Australia,2025-06-30,https://mycareer.officeworks.com.au/job/Albion-Park-Rail-Retail-Department-Leader-New/1217860201,66690590
